SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
311437,0,Cash loans,F,N,Y,0,193500,1320849,50994,1215000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-15294,-6989,-7213,-4756,1,1,0,1,0,0,2,2,2,FRIDAY,14,0,0,0,0,0,0,Kindergarten,0.675987494,0.81391747,0,0,0,0,-590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326854,1,Cash loans,F,N,N,1,90000,269550,19300.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.005084,-11764,-308,-720,-2956,1,1,0,1,0,0,2,2,2,WEDNESDAY,12,0,0,0,1,1,0,Business Entity Type 3,0.149669325,0.694092643,0,0,0,0,-1570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
166383,0,Cash loans,M,Y,Y,2,225000,280170,27841.5,247500,Unaccompanied,Working,Higher education,Widow,House / apartment,0.00702,-18402,-3702,-3337,-1944,1,1,0,1,0,0,3,2,2,MONDAY,13,0,0,0,0,0,0,Industry: type 9,0.679702607,0.812822607,2,0,2,0,-2967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
216596,1,Cash loans,F,N,N,2,135000,254700,20119.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-10353,-1127,-3963,-3039,1,1,0,1,0,0,4,2,2,TUESDAY,10,0,0,0,0,1,1,Industry: type 3,0.234625857,0.307736696,0,0,0,0,-179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
268431,0,Cash loans,M,N,Y,0,99000,364500,17662.5,364500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-23174,365243,-10074,-4480,1,0,0,1,0,0,2,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,0.407022057,0.698667555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
342651,1,Cash loans,F,N,Y,0,81000,254700,18585,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-10969,-1959,-4968,-1553,1,1,1,1,0,0,2,2,2,MONDAY,9,0,0,0,0,0,0,Self-employed,0.285897872,0.285179905,2,2,2,1,-1314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
232966,0,Cash loans,F,N,Y,0,112500,539100,22968,450000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.005084,-23328,365243,-7185,-5197,1,0,0,1,0,0,1,2,2,SATURDAY,14,0,0,0,0,0,0,XNA,0.620717956,0.636376171,1,0,1,0,-442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
318417,1,Cash loans,M,Y,N,0,225000,640080,31261.5,450000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00496,-11093,-3978,-5319,-3223,1,1,0,1,1,0,2,2,2,MONDAY,17,0,1,1,0,1,1,Security Ministries,0.627049853,0.67224289,0,0,0,0,-1026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215550,1,Cash loans,F,N,Y,0,292500,254700,20250,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.016612,-16713,-696,-4563,-261,1,1,0,1,1,0,1,2,2,THURSDAY,15,0,0,0,0,0,0,Transport: type 3,0.56642871,0.524496446,0,0,0,0,-387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338631,1,Cash loans,M,N,Y,0,225000,640080,31261.5,450000,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.006629,-18296,-2214,-1828,-1828,1,1,0,1,0,0,1,2,2,WEDNESDAY,7,0,0,0,0,0,0,Other,0.077926825,0.260855914,1,0,1,0,-98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
221448,0,Cash loans,F,N,Y,1,112500,182448,21780,157500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,-12354,-114,-1653,-2823,1,1,0,1,0,0,3,2,2,SATURDAY,12,0,0,0,0,0,0,Bank,0.582942833,0.45432106,4,0,4,0,-281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
406674,1,Cash loans,M,Y,N,1,261000,497520,39307.5,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-11109,-551,-1316,-3720,1,1,1,1,0,0,3,2,2,THURSDAY,14,0,0,0,1,1,0,Business Entity Type 3,0.620522304,0.171468367,1,1,1,1,-1295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118327,1,Cash loans,F,N,Y,0,126000,755190,36459,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-8739,-1764,-8601,-1074,1,1,0,1,0,0,2,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.124278073,0.260855914,0,0,0,0,-284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
276205,1,Cash loans,M,Y,Y,2,157500,755190,38686.5,675000,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.020246,-12913,-5552,-343,-4754,1,1,0,1,0,0,4,3,3,THURSDAY,7,0,0,0,0,0,0,Other,0.458619414,0.542445144,1,0,1,0,-728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421812,1,Cash loans,F,N,Y,0,90000,450000,22018.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,-11183,-1251,-985,-1023,1,1,1,1,0,0,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Kindergarten,0.490725626,0.222580765,2,0,2,0,-610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
439435,1,Cash loans,F,N,N,0,180000,592560,31153.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-17999,-7716,-200,-1400,1,1,0,1,0,0,2,3,3,FRIDAY,11,0,0,0,0,0,0,School,0.241411374,0.200926088,1,1,1,1,-2365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
328379,0,Cash loans,F,Y,Y,0,126000,675000,19737,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-19136,-997,-2951,-2671,1,1,0,1,1,0,2,2,2,SATURDAY,14,0,0,0,0,0,0,Medicine,0.084338724,0.700183851,14,2,14,0,-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
236753,0,Cash loans,F,Y,N,0,117000,1575000,41548.5,1575000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-22663,365243,-1979,-4674,1,0,0,1,1,0,2,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,0.608348837,0.605836265,5,1,5,1,-740,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323431,1,Cash loans,F,N,Y,0,135000,691020,22419,495000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-19554,-2003,-12759,-3090,1,1,0,1,0,0,1,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.385560461,0.209154699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307969,0,Cash loans,M,Y,N,0,157500,900000,26446.5,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-17367,-2903,-6399,-897,1,1,1,1,1,0,2,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 2,0.182921899,0.6075573,0,0,0,0,-1541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
251552,0,Cash loans,F,Y,Y,0,225000,67500,6804,67500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.003069,-13256,-690,-3231,-884,1,1,0,1,0,0,2,3,3,SATURDAY,14,0,0,0,0,0,0,Housing,0.767471201,0.567379237,2,1,2,0,-672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
159209,0,Cash loans,F,N,Y,0,67500,384048,14607,270000,"Spouse, partner",Working,Secondary / secondary special,Married,Municipal apartment,0.030755,-16531,-3103,-8890,-88,1,1,1,1,1,0,2,2,2,MONDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.489851252,0.771361592,1,0,1,0,-194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349196,0,Cash loans,M,N,Y,1,315000,1451047.5,55399.5,1354500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-11940,-1181,-6025,-3423,1,1,0,1,0,1,3,1,1,TUESDAY,10,0,1,1,0,0,0,Business Entity Type 2,0.600406717,,0,0,0,0,-704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
168739,0,Cash loans,F,N,Y,1,157500,1080000,31707,1080000,"Spouse, partner",Commercial associate,Higher education,Civil marriage,House / apartment,0.018209,-15448,-2531,-4274,-4272,1,1,0,1,1,0,3,3,3,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.507605749,0.399675616,4,2,4,2,-2547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
302408,0,Cash loans,F,N,Y,0,90000,675000,19867.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-17131,-626,-11223,-682,1,1,0,1,0,0,2,2,2,MONDAY,12,0,0,0,0,0,0,Government,0.624509875,0.670651753,0,0,0,0,-135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
200777,0,Cash loans,M,N,Y,0,135000,679500,22585.5,679500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-17215,-5019,-6023,-753,1,1,0,1,0,0,1,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.727165262,0.681705878,0,0,0,0,-187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
322776,1,Cash loans,M,N,Y,0,180000,647046,25200,463500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-20489,-5361,-9758,-3741,1,1,0,1,0,0,2,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.714163239,0.544234741,1,1,1,0,-1506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165642,1,Cash loans,F,N,Y,1,90000,276277.5,18819,238500,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.031329,-10423,-830,-9406,-1646,1,1,0,1,0,0,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,Industry: type 3,0.263143591,0.372333666,8,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215158,1,Cash loans,M,N,Y,0,315000,755190,36459,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-17191,-2422,-1780,-647,1,1,0,1,1,0,1,3,2,THURSDAY,5,0,0,0,0,0,0,Self-employed,0.206871634,0.320163367,11,4,11,4,-1009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
309792,0,Cash loans,F,N,N,1,90000,450000,24543,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,-10529,-1071,-1495,-1384,1,1,0,1,1,0,3,2,2,TUESDAY,12,0,0,0,1,1,0,Business Entity Type 3,0.686518916,,1,1,1,1,-981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
329659,0,Cash loans,M,Y,Y,0,112500,284400,10849.5,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-16797,-1156,-6084,-335,1,1,1,1,1,0,2,3,3,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 1,0.651758112,0.689479143,1,1,1,1,-927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409566,0,Cash loans,M,Y,N,0,81000,555273,17910,463500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-10761,-174,-415,-3432,1,1,0,1,0,0,2,2,2,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.207018778,0.563835049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
442069,0,Cash loans,F,N,Y,0,180000,529168.5,36958.5,499500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010276,-17144,-4459,-3722,-690,1,1,0,1,0,0,1,2,2,MONDAY,15,0,0,0,0,0,0,Self-employed,0.670827158,0.554946769,0,0,0,0,-1756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
300733,0,Cash loans,F,N,Y,0,81000,370629,13441.5,306000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-19584,-1770,-6875,-3113,1,1,0,1,0,0,1,3,3,THURSDAY,9,0,0,0,0,0,0,Self-employed,0.652502232,,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
177058,0,Cash loans,M,N,Y,0,351000,824823,21888,688500,,Working,Higher education,Single / not married,House / apartment,0.018634,-10608,-426,-7133,-3206,1,1,0,1,0,0,1,2,2,MONDAY,17,0,0,0,0,0,0,Industry: type 11,0.51979809,0.616121691,0,0,0,0,-1800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
147234,0,Cash loans,M,N,Y,0,225000,948816,33745.5,792000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-23290,365243,-12460,-3934,1,0,0,1,0,0,2,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,0.456611201,0.508286991,2,0,2,0,-407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
389231,1,Cash loans,F,N,Y,0,154125,284256,27958.5,270000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.072508,-8839,-160,-1918,-1531,1,1,1,1,0,0,2,1,1,TUESDAY,11,0,0,0,0,0,0,Trade: type 3,0.223490711,,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
306162,0,Cash loans,F,N,N,0,157500,1080000,29830.5,1080000,,Commercial associate,Higher education,Married,House / apartment,0.007305,-10034,-1171,-92,-652,1,1,0,1,0,0,2,3,3,WEDNESDAY,14,0,0,0,0,0,0,Bank,0.230745051,0.21762852,7,1,7,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452537,0,Cash loans,M,N,Y,0,270000,675000,53329.5,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-17754,-1387,-3348,-1288,1,1,1,1,1,0,2,1,1,SATURDAY,14,0,0,0,0,0,0,Transport: type 4,0.638886097,0.360612566,0,0,0,0,-877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
228838,1,Cash loans,F,N,Y,1,202500,831771,45252,661500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.006207,-11461,-1743,-2310,-1077,1,1,0,1,0,1,2,2,2,THURSDAY,11,0,1,1,0,1,1,Business Entity Type 3,0.283830856,0.317031779,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
301111,0,Cash loans,F,Y,Y,0,270000,808650,31464,675000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.009549,-12295,-4132,-6407,-4815,1,1,0,1,0,1,1,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.734546241,0.53348163,1,0,1,0,-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
306683,0,Cash loans,F,N,Y,1,225000,454500,43065,454500,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.010006,-21042,365243,-3962,-4473,1,0,0,1,1,0,2,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.730381105,0.728141299,0,0,0,0,-1237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111414,1,Cash loans,F,Y,Y,1,99000,254700,16713,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11577,-1090,-2008,-880,1,1,1,1,0,0,3,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.159679234,,2,0,2,0,-2389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
104488,1,Cash loans,F,N,Y,0,166500,225000,22050,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-21012,-1864,-1448,-3370,1,1,0,1,0,0,1,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.112253925,0.644679455,2,0,2,0,-2029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
206481,1,Cash loans,F,N,N,0,180000,225000,13045.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-8909,-1112,-3182,-1592,1,1,1,1,0,1,1,1,1,SATURDAY,12,0,1,1,1,1,1,Trade: type 3,0.154859784,,0,0,0,0,-2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
310510,0,Cash loans,M,N,Y,0,225000,675000,21906,675000,Unaccompanied,Working,Higher education,Single / not married,With parents,0.026392,-13375,-1125,-7008,-4706,1,1,1,1,1,0,1,2,2,SATURDAY,11,0,0,0,0,1,1,Construction,0.747614503,0.492060094,2,0,2,0,-2126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
129057,0,Cash loans,M,N,N,2,175500,1288350,37800,1125000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496,-13205,-3869,-13,-3670,1,1,0,1,0,0,4,2,2,THURSDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.644111227,0.70918911,4,1,4,0,-755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
432168,0,Cash loans,M,N,N,0,90000,148365,11893.5,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-13280,-988,-5230,-2958,1,1,1,1,1,0,2,2,2,FRIDAY,11,0,0,0,1,1,1,Self-employed,0.509857419,0.11247435,0,0,0,0,-1576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
313111,0,Cash loans,F,N,Y,0,90000,231813,16263,193500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,-21468,365243,-11779,-3923,1,0,0,1,0,0,1,2,2,SUNDAY,10,0,0,0,0,0,0,XNA,0.449897028,0.669056695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
362098,1,Cash loans,F,Y,Y,0,112500,225000,16821,225000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.028663,-18947,365243,-8648,-2484,1,0,0,1,0,0,1,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,0.592575122,,2,0,1,0,-2750,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
285452,0,Cash loans,M,Y,Y,0,112500,265851,11709,229500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702,-16389,-1719,-351,-4523,1,1,1,1,0,0,2,2,2,FRIDAY,12,0,0,0,0,0,0,Self-employed,0.460525748,0.698667555,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113731,1,Revolving loans,M,N,Y,1,135000,180000,9000,180000,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-12501,-257,-2675,-4497,1,1,0,1,0,0,3,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,0.438376843,0.252598698,0,0,0,0,-527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
408697,1,Cash loans,M,N,Y,1,157500,508495.5,24592.5,454500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.02461,-13378,-3083,-7025,-3978,1,1,0,1,0,0,3,2,2,FRIDAY,11,0,0,0,0,1,1,Self-employed,0.365431906,0.309275356,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
413158,0,Cash loans,F,N,Y,0,135000,679500,22585.5,679500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-20060,-726,-10242,-190,1,1,0,1,0,0,2,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.701442664,0.408358853,0,0,0,0,-1462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
340289,1,Cash loans,M,N,Y,2,202500,450000,30442.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.035792,-10675,-2485,-2525,-2525,1,1,0,1,0,0,4,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 1,0.610618115,0.253962809,8,0,7,0,-1729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
223099,0,Cash loans,F,N,N,0,202500,762453,44577,706500,Unaccompanied,Working,Higher education,Married,House / apartment,0.010556,-12263,-943,-4742,-4754,1,1,1,1,0,0,2,3,3,FRIDAY,15,0,0,0,0,0,0,Self-employed,0.583740084,0.718032811,1,0,1,0,-870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
143420,1,Cash loans,F,N,Y,0,67500,113760,6660,90000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.00733,-18753,-609,-7019,-1265,1,1,0,1,0,0,2,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.545296322,0.163425695,1,0,1,0,-961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
344868,0,Cash loans,M,Y,Y,1,270000,497520,53712,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006852,-11514,-2342,-34,-557,1,1,0,1,0,0,3,3,3,MONDAY,15,0,0,0,1,1,1,Trade: type 7,0.242811755,0.465069215,0,0,0,0,-1325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
251564,1,Cash loans,F,N,N,1,40203,50940,5877,45000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-10200,-120,-1061,-221,1,1,1,1,1,0,3,2,2,TUESDAY,13,0,0,0,0,0,0,Medicine,0.168073361,0.321735282,0,0,0,0,-39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379648,1,Cash loans,M,N,N,0,225000,490495.5,30006,454500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.006629,-10834,-496,-4376,-3291,1,1,1,1,0,0,1,2,2,WEDNESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.635519321,0.742181612,3,0,3,0,-1685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
343655,1,Cash loans,F,N,Y,0,162000,225000,11632.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.009334,-19994,365243,-10187,-3397,1,0,0,1,0,0,1,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,0.125907884,0.513693766,3,0,3,0,-1081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
340602,0,Revolving loans,F,N,Y,0,54000,157500,7875,157500,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.019689,-20567,-246,-415,-4059,1,1,1,1,0,0,1,2,2,SUNDAY,10,0,0,0,0,0,0,Self-employed,0.028047554,0.15951954,0,0,0,0,-319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
